employee_id,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
5639343673,Babette,Silkstone,Finance,Auditing,3342104556,2813354026,2793295523,12104572130,Individual Contributor,82885,2/7/2012,,,,1
5641604885,Shelly,Fransinelli,Product Development,Project Management,7785638811,5793341199,5207980214,12104572130,Individual Contributor,81377,9/6/2018,,,,1
5645597992,Myrta,Gosselin,Finance,Accounting,8890945608,3913723636,5312370235,12104572130,Individual Contributor,68860,9/27/2016,,,,1
5649765067,Don,Steers,R&D,Research,618024808,5325728346,3792599203,12104572130,Individual Contributor,82701,5/24/2013,,,,1
5650764041,Tally,Bamell,Software,Technical Support,5538377209,5705066913,3159687889,12104572130,Individual Contributor,106277,9/11/2015,,,,1
5657445752,Smith,Malacrida,Marketing,Public Relations,1486955622,6010476544,9743222543,12104572130,Individual Contributor,82040,9/14/2019,,,,1
5661678441,Ailbert,McAmish,R&D,Prototyping,9928084959,12104572130,,,Manager,115175,2/13/2015,,,,1
5663292593,Gae,Handy,Sales,Sales Operations,7201791507,256717339,5701309242,12104572130,Individual Contributor,62822,8/18/2014,,,,1
5664200884,Isacco,Nevill,R&D,Research,3878476132,5661678441,1424199297,12104572130,Individual Contributor,80803,12/11/2018,,,,1
5665063997,Brett,Schollick,Software,QA,2687095372,3899352413,9195070758,12104572130,Individual Contributor,98652,2/12/2020,,,,1
5666882581,Rudy,Beau,Procurement,Procurement,3574465663,1055062301,822744718,12104572130,Individual Contributor,41799,11/14/2017,,,,1
5669451613,Lenee,Vautrey,HR,Benefits,3564449061,4430186240,5940412697,12104572130,Individual Contributor,71292,4/20/2013,,,,1
5670437039,Johann,Sherville,Operations,Project Management,5011019034,3353867183,9843016922,12104572130,Individual Contributor,63698,7/2/2015,,,,1
5670438910,Reider,Blasi,Procurement,Supply Chain,1055062301,4284772434,12104572130,,Team Lead,81371,2/11/2017,,,,1
5670752670,Aubry,Blampey,Software,Technical Support,7652347480,1896476846,9195070758,12104572130,Individual Contributor,79912,2/27/2019,,,,1
5671720229,Gardy,Droghan,R&D,Research,3768693437,9474330457,9928084959,12104572130,Individual Contributor,89990,9/3/2015,,,,1
5674448079,Leena,Hurburt,Operations,Logistics,340589918,9843016922,12104572130,,Team Lead,73654,7/27/2016,4/14/2021,Voluntary,More flexible benefits,0
5675242636,Angele,Ruller,Sales,Business Development,1934889104,8885447946,2188325953,12104572130,Individual Contributor,77419,5/14/2014,,,,1
5675266360,Geneva,Driussi,Operations,Logistics,9226251943,5721091419,9452810041,12104572130,Individual Contributor,59871,6/22/2015,,,,1
5678635524,Ebenezer,Crowhurst,Operations,Logistics,4729374587,934452372,8375539146,12104572130,Individual Contributor,80770,1/4/2021,12/18/2021,Involuntary,Termination for cause,0
5679865280,Micaela,Messier,Legal,Intellectual Property,4249218150,8897347455,6102968019,12104572130,Individual Contributor,102997,4/26/2017,,,,1
5683220301,Mirabelle,Rivett,Finance,Auditing,5350093764,5400546882,12104572130,,Team Lead,69039,7/31/2015,,,,1
5687478157,Amandi,Gerin,R&D,Prototyping,7296779676,4549900708,3792599203,12104572130,Individual Contributor,98928,2/23/2017,,,,1
5688590255,Calhoun,McDavitt,Customer Service,Account Management,1951175675,1648188671,9657388599,12104572130,Individual Contributor,65679,5/21/2012,,,,1
5690399517,Tatum,O'Heaney,Administration,Executive Assistants,8834412962,9402855720,3529946098,12104572130,Individual Contributor,60700,8/20/2021,10/13/2021,Voluntary,Found a better opportunity,0
5691848633,Malanie,Fenty,Finance,Financial Planning,1135122025,6711801205,8996729135,12104572130,Individual Contributor,62518,12/14/2021,2/21/2022,Voluntary,Better salary,0
5693951018,Caria,Dunnion,HR,Recruiting,5267318679,977946997,7870535481,12104572130,Individual Contributor,70235,8/5/2021,9/25/2021,Voluntary,Better salary,0
5694120017,Auberon,McGaughey,Operations,Logistics,1771132947,263295907,9843016922,12104572130,Individual Contributor,66169,8/9/2019,,,,1
5698075034,Rickard,Dressell,Software,QA,2099130087,5305237896,9451957864,12104572130,Individual Contributor,103222,4/13/2013,,,,1
5698240224,Loydie,Divall,Legal,Litigation,2153107049,9988968226,5930096966,12104572130,Individual Contributor,91763,9/24/2019,,,,1
5698758462,Ezri,Gaydon,Sales,Account Management,1934889104,1761934277,390131335,12104572130,Individual Contributor,60868,8/2/2015,,,,1
5699186569,Cherrita,Westover,Operations,Logistics,5200766814,3353867183,9452810041,12104572130,Individual Contributor,81296,3/24/2013,,,,1
5701309242,Kahaleel,Begbie,Sales,Account Management,12104572130,,,,Director,108734,9/23/2016,,,,1
5702092831,Alistair,Dunsmuir,HR,Recruiting,3252845122,1122783933,7870535481,12104572130,Individual Contributor,61240,6/18/2020,,,,1
5704921189,Jody,Maddin,Administration,Facilities,2350971114,2241426947,8199309593,12104572130,Individual Contributor,48993,5/8/2017,,,,1
5705066913,Alvie,Waddoups,Software,Software Development,7708606215,12104572130,,,Manager,106573,10/31/2016,,,,1
5707246264,Leonhard,Geater,Marketing,Public Relations,1468568141,3627551867,4092540016,12104572130,Individual Contributor,84443,8/13/2019,,,,1
5714427079,Dallas,Yushkin,HR,Recruiting,6030473922,5322131399,5940412697,12104572130,Individual Contributor,56259,8/27/2013,,,,1
5717192834,Nickolaus,Navarro,Operations,Logistics,1697459633,8488156355,12104572130,,Team Lead,87510,8/10/2016,,,,1
5719261672,Henrik,Jirasek,Marketing,Public Relations,6725256317,4057075270,9743222543,12104572130,Individual Contributor,70335,2/22/2019,2/17/2020,Voluntary,Found a better opportunity,0
5719467697,Chrissy,Sambiedge,Customer Service,Account Management,9657388599,12104572130,,,Manager,68711,6/5/2012,,,,1
5721091419,Milzie,Esplin,Operations,Project Management,8375539146,12104572130,,,Manager,75251,5/7/2017,,,,1
5729252980,Edsel,Madden,Product Development,Product Marketing,4549854048,7048513680,2316448272,12104572130,Individual Contributor,90858,1/4/2012,,,,1
5747843646,Sadye,Toohey,Legal,Corporate Law,8897347455,5222419382,12104572130,,Team Lead,95011,7/7/2016,,,,1
5749454106,Olimpia,Kelledy,Marketing,Marketing Research,2268142296,3901305303,2813655685,12104572130,Individual Contributor,64583,1/7/2013,1/10/2014,Voluntary,Career change,0
5752528906,Reagen,Willetts,HR,Training,4867818836,8109055229,1871591752,12104572130,Individual Contributor,81059,8/9/2020,,,,1
5754621821,Ikey,Cadore,Procurement,Procurement,6486351829,2942515027,822744718,12104572130,Individual Contributor,59612,4/13/2021,,,,1
5760565657,Carmelle,Barcke,R&D,Research,3792599203,12104572130,,,Manager,120619,7/22/2013,,,,1
5764058897,Aguie,Blanshard,Software,QA,7069124836,615530838,9195070758,12104572130,Individual Contributor,82648,4/18/2020,,,,1
5768065325,Rivy,Hendriksen,Procurement,Supply Chain,2779139578,2036341103,4284772434,12104572130,Individual Contributor,76247,8/11/2020,,,,1
5770011161,Joelynn,Bog,Software,QA,5254944830,12104572130,,,Manager,109498,3/15/2013,3/2/2014,Voluntary,Found a better opportunity,0
5772313655,Von,Granham,Sales,Business Development,6843610689,8143187226,4932459135,12104572130,Individual Contributor,61527,4/20/2018,,,,1
5775543557,Francoise,Sabatini,Administration,Executive Assistants,409650215,7066304704,1055389029,12104572130,Individual Contributor,70728,3/27/2021,,,,1
5776974073,Dorey,Ayris,Customer Service,Customer Support,2491385131,8237113481,9657388599,12104572130,Individual Contributor,66050,6/24/2018,6/22/2020,Involuntary,Company restructuring,0
5789932842,Freemon,MacCrann,Operations,Logistics,8510468780,263295907,9452810041,12104572130,Individual Contributor,53798,10/15/2014,,,,1
5793341199,Bevan,Dudbridge,Product Development,Product Marketing,765808111,12104572130,,,Manager,109102,4/13/2019,,,,1
5799544059,Irwinn,Roddell,Product Development,Project Management,765808111,12104572130,,,Manager,80552,5/18/2014,5/7/2015,Voluntary,More flexible benefits,0
5802222159,Tracee,MacAnulty,Marketing,Advertising,4139530195,1351843841,9743222543,12104572130,Individual Contributor,70469,12/27/2012,,,,1
5803118268,Nady,Dancy,Product Development,Project Management,2717456864,1401239962,4754231337,12104572130,Individual Contributor,100092,4/27/2019,,,,1
5803477066,Carlota,Forsey,Customer Service,Technical Support,8036961249,4701018058,9657388599,12104572130,Individual Contributor,53514,8/31/2020,,,,1
5805858274,Theobald,Papa,Software,Technical Support,4657616823,1896476846,1091647106,12104572130,Individual Contributor,68368,12/10/2014,,,,1
5807619414,Marietta,Merrilees,Software,Software Development,3655330750,5305237896,7357925070,12104572130,Individual Contributor,65919,9/20/2017,,,,1
5808122116,Francklin,Skippon,Marketing,Public Relations,3285517914,8006539791,4092540016,12104572130,Individual Contributor,76846,11/20/2021,,,,1
5810684935,Abraham,Bernetti,Administration,Travel,9402855720,6497597529,12104572130,,Team Lead,57842,5/25/2015,,,,1
5811419403,Bethina,Kremer,HR,Recruiting,8416606255,2391682711,3315940256,12104572130,Individual Contributor,65637,11/7/2015,,,,1
5812170941,Gottfried,Durrett,R&D,Research,3878476132,9474330457,3792599203,12104572130,Individual Contributor,85516,1/4/2015,,,,1
5812269282,Anica,Scandroot,Legal,Litigation,7498405488,1490361837,5930096966,12104572130,Individual Contributor,110099,2/25/2016,1/14/2018,Voluntary,Relocation,0
5822129763,Melisandra,Drews,HR,Training,9258459221,977946997,2874824995,12104572130,Individual Contributor,65088,2/11/2013,,,,1
5823233568,Care,Shelly,Customer Service,Account Management,7955376490,3800737707,9657388599,12104572130,Individual Contributor,75983,8/31/2015,,,,1
5825868017,Danny,Orred,Finance,Financial Planning,3703583476,7265175724,3225775822,12104572130,Individual Contributor,73036,8/1/2019,,,,1
5826214295,Georgette,Chin,Sales,Sales Operations,1147520789,4932459135,12104572130,,Team Lead,78466,1/24/2020,,,,1
5827380412,Gabriell,De Avenell,Customer Service,Technical Support,1951175675,8237113481,9657388599,12104572130,Individual Contributor,72972,9/25/2020,2/3/2021,Voluntary,More flexible benefits,0
5830111220,Mahalia,MacCollom,Finance,Financial Planning,990700824,3064528137,5400546882,12104572130,Individual Contributor,77532,3/20/2018,,,,1
5837683509,Mikkel,Campanelli,Software,Software Development,5200779776,2870084555,6129740252,12104572130,Individual Contributor,73253,4/15/2017,,,,1
5839326450,Erik,Shortin,Software,Technical Support,497634368,7297337598,6129740252,12104572130,Individual Contributor,76714,3/6/2020,3/14/2021,Voluntary,More flexible benefits,0
5839479389,Lynn,Skirvin,Marketing,Public Relations,8258486776,3307450964,1949400041,12104572130,Individual Contributor,66014,8/12/2018,,,,1
5839499432,Nathanil,Matteris,HR,Recruiting,489901173,8279571732,302887809,12104572130,Individual Contributor,65075,7/3/2017,,,,1
5842886358,Coreen,Neles,Sales,Business Development,6382958391,9743876877,1074347333,12104572130,Individual Contributor,76000,4/29/2018,,,,1
5844516851,Rey,Wrathmell,Sales,Sales Operations,5602375624,2231553779,3664844848,12104572130,Individual Contributor,77821,1/17/2013,,,,1
5844681513,Doralynne,MacWhan,Sales,Sales Operations,5278934159,1093449526,4098218245,12104572130,Individual Contributor,58587,3/29/2018,1/7/2019,Involuntary,Company restructuring,0
5845371494,Alfonso,Timberlake,Procurement,Supply Chain,1183939979,584122183,12104572130,,Team Lead,66689,9/18/2014,,,,1
5847321559,Livvie,Jaggi,Legal,Corporate Law,8466707201,1490361837,2591261030,12104572130,Individual Contributor,95493,9/10/2015,,,,1
5848905519,Jacques,Allenson,HR,Benefits,7548067465,302887809,12104572130,,Team Lead,68651,10/14/2020,,,,1
5849800845,Hill,Croser,Marketing,Public Relations,3627551867,2813655685,12104572130,,Team Lead,88458,10/26/2017,12/1/2021,Voluntary,More flexible benefits,0
5850774461,Abram,Rosenblath,Software,Software Development,7297337598,6129740252,12104572130,,Team Lead,95285,6/17/2021,,,,1
5851100905,Talia,Maharg,Finance,Financial Planning,7660853324,4509773399,2793295523,12104572130,Individual Contributor,84824,2/28/2018,,,,1
5857671765,Heidi,Lenahan,Customer Service,Account Management,7028724657,2738173682,9657388599,12104572130,Individual Contributor,69280,7/24/2012,5/10/2014,Voluntary,Better salary,0
5857782715,Elwyn,Dabs,Operations,Logistics,9452810041,12104572130,,,Manager,72704,12/22/2020,,,,1
5858603179,Brad,Shearmer,Finance,Financial Planning,7329781480,8412275732,7504010968,12104572130,Individual Contributor,63356,8/5/2012,,,,1
5859011502,Lissy,Scarlett,Sales,Business Development,1934889104,8983780137,4932459135,12104572130,Individual Contributor,59832,4/24/2017,,,,1
5859917934,Maurizio,Willey,HR,Training,4930496475,1871591752,12104572130,,Team Lead,86609,7/9/2019,,,,1
5860726049,Alistair,Purtell,Sales,Sales Operations,5103103148,1188827613,4932459135,12104572130,Individual Contributor,71694,8/14/2021,,,,1
5861506794,Herold,Hastwell,Operations,Supply Chain,7626222393,3966372359,8495424892,12104572130,Individual Contributor,65828,8/5/2015,,,,1
5864829743,Sandi,Crookshank,HR,Training,7566882401,1966624945,8377149542,12104572130,Individual Contributor,60037,12/9/2015,,,,1
5869017003,Mareah,Prewett,Marketing,Marketing Research,3161556206,2884263685,4092540016,12104572130,Individual Contributor,72418,8/27/2012,,,,1
5869293228,Jeanna,Furphy,Software,Software Development,4422581426,9564800263,5942974370,12104572130,Individual Contributor,76408,9/24/2021,10/30/2021,Voluntary,Better salary,0
5871421010,Farlie,Gynni,Software,Technical Support,7069124836,6279119392,226422921,12104572130,Individual Contributor,79668,11/5/2018,10/24/2020,Involuntary,Company restructuring,0
5877013920,Devora,Cohani,HR,Benefits,2010047725,6054796568,302887809,12104572130,Individual Contributor,53923,7/21/2021,,,,1
5882172878,Joanne,Draaisma,Sales,Account Management,5898696889,4510582791,4932459135,12104572130,Individual Contributor,67938,8/20/2013,,,,1
5884685211,Jaye,Maypowder,Legal,Litigation,5406372599,6102968019,12104572130,,Team Lead,85322,2/4/2019,,,,1
5884725177,Gibby,Mattingson,Sales,Sales Operations,8193341594,6343662129,4098218245,12104572130,Individual Contributor,66451,1/14/2013,,,,1
5886351040,Elaine,Dibdin,Administration,Executive Assistants,6216076748,4609895564,1055389029,12104572130,Individual Contributor,55464,2/13/2019,,,,1
5887084951,Anita,Bonnette,Sales,Business Development,4133866392,8374364807,3142852362,12104572130,Individual Contributor,60603,8/18/2012,,,,1
5887342783,Frants,Ivasyushkin,Marketing,Public Relations,605118435,2448499492,2813655685,12104572130,Individual Contributor,66225,3/24/2012,,,,1
5890489701,Bailey,Garron,Customer Service,Customer Support,9321962302,3800737707,9657388599,12104572130,Individual Contributor,44685,6/19/2012,6/20/2014,Voluntary,Better salary,0
5892065558,Pepe,Lerohan,Sales,Business Development,5420693232,4098218245,12104572130,,Team Lead,68908,2/26/2019,,,,1
5893571948,Dewie,McCloch,Product Development,Product Marketing,3315271244,4889803209,5207980214,12104572130,Individual Contributor,99216,1/20/2017,,,,1
5898696889,Vivianne,Barthelmes,Sales,Account Management,8374364807,3664844848,12104572130,,Team Lead,68785,11/1/2012,,,,1
5902852341,Emyle,Schwanden,HR,Training,5301823462,2391682711,5940412697,12104572130,Individual Contributor,80117,9/12/2021,,,,1
5903556337,Jonie,Baudin,HR,Recruiting,4236317575,1442904299,3315940256,12104572130,Individual Contributor,72790,10/2/2016,,,,1
5903803670,Shurlock,Janas,Sales,Business Development,7246033069,3664844848,12104572130,,Team Lead,83251,8/25/2012,8/26/2013,Voluntary,Found a better opportunity,0
5905244021,Rad,Portt,Administration,Facilities,6630511380,12104572130,,,Manager,65331,8/3/2020,7/2/2021,Voluntary,Better salary,0
5906622914,Waiter,Gerriessen,HR,Benefits,8248208827,1885370993,302887809,12104572130,Individual Contributor,64188,12/6/2019,,,,1
5910107980,Raven,Kingsworth,Administration,Travel,1354474911,2749334301,3373364129,12104572130,Individual Contributor,66036,11/26/2019,,,,1
5912294941,Adamo,Willes,Administration,Travel,4064122448,2840761127,8199309593,12104572130,Individual Contributor,47941,3/20/2021,4/13/2021,Voluntary,More flexible benefits,0
5912824385,Cary,Picken,Software,Technical Support,2171022254,5942974370,12104572130,,Team Lead,78417,4/11/2014,,,,1
5916736457,Bendick,Steers,Legal,Corporate Law,2153107049,8897347455,6102968019,12104572130,Individual Contributor,107422,7/2/2015,,,,1
5918533374,Cesya,O'Spellissey,Operations,Project Management,3370693887,8326227722,9843016922,12104572130,Individual Contributor,81376,4/23/2014,4/4/2018,Involuntary,Performance,0
5926465342,Florry,Beedle,Customer Service,Customer Support,2491385131,6384586478,9657388599,12104572130,Individual Contributor,71640,4/18/2014,,,,1
5928573929,Lawrence,Fairweather,Sales,Account Management,3088206689,2612461749,390131335,12104572130,Individual Contributor,57098,9/25/2018,,,,1
5929812093,Biron,Gilbard,Sales,Sales Operations,5608227969,1147520789,2169536929,12104572130,Individual Contributor,62236,9/13/2018,,,,1
5930096966,Ogdan,Boraston,Legal,Litigation,12104572130,,,,Director,128200,1/30/2014,,,,1
5936467003,Heida,Eveling,Marketing,Marketing Research,3007781589,3567515372,1949400041,12104572130,Individual Contributor,81169,3/18/2013,2/23/2014,Voluntary,More flexible benefits,0
5938018081,Currey,Korda,HR,Training,1966624945,2874824995,12104572130,,Team Lead,65813,6/20/2017,,,,1
5940412697,Burk,Bumby,HR,Benefits,12104572130,,,,Director,73488,8/27/2021,,,,1
5942055283,Sallee,Gajownik,Software,Software Development,8957069095,2018169686,9195070758,12104572130,Individual Contributor,76942,6/8/2016,,,,1
5942659307,Dana,Hawksby,Marketing,Public Relations,4092540016,12104572130,,,Manager,79667,1/3/2017,1/30/2018,Voluntary,More flexible benefits,0
5942974370,Dolf,Bawme,Software,Technical Support,12104572130,,,,Director,136826,2/19/2017,,,,1
5944389173,Alberto,Piggrem,Software,Technical Support,7069124836,965981223,2107182373,12104572130,Individual Contributor,93856,12/16/2013,,,,1
5945473723,Billy,Groven,Legal,Corporate Law,6102968019,12104572130,,,Manager,114023,11/10/2021,,,,1
5948526120,Thomas,Pickervance,Operations,Supply Chain,5011019034,9490565071,9843016922,12104572130,Individual Contributor,74215,1/4/2015,11/13/2018,Voluntary,Found a better opportunity,0
5948649336,Chelsea,Showler,Administration,Travel,3030369468,7066304704,1055389029,12104572130,Individual Contributor,51574,11/8/2020,,,,1
5952713386,Stefano,Bridge,Marketing,Advertising,3482216261,6010476544,1949400041,12104572130,Individual Contributor,93795,11/10/2014,,,,1
5954613527,Law,MacLese,Sales,Business Development,6843610689,9743876877,4098218245,12104572130,Individual Contributor,78840,5/13/2019,3/11/2021,Voluntary,Better salary,0
5956968827,Eloise,Chomicki,Procurement,Vendor Management,1448292379,6827380667,3570683418,12104572130,Individual Contributor,75218,5/15/2021,,,,1
5959242695,Ingamar,Scholar,Software,QA,12104572130,,,,Director,93133,2/18/2016,,,,1
5959391022,Roch,Minico,Operations,Project Management,9226251943,1984223092,8488156355,12104572130,Individual Contributor,73508,8/19/2016,,,,1
5963386242,Reyna,Cobbing,Customer Service,Account Management,8036961249,3800737707,9657388599,12104572130,Individual Contributor,56493,9/17/2019,,,,1
5968530445,Rourke,Skyppe,Marketing,Advertising,8258486776,6010476544,9743222543,12104572130,Individual Contributor,70790,7/20/2014,,,,1
5968702092,Tybi,Jemmett,Sales,Account Management,3052563332,2747567836,2169536929,12104572130,Individual Contributor,82538,7/7/2016,7/31/2017,Voluntary,Career change,0
5969184373,Christiane,Dewing,Marketing,Public Relations,1486955622,4057075270,2813655685,12104572130,Individual Contributor,90060,6/27/2020,,,,1
5970265572,Stearn,Carlick,Product Development,Product Management,7785638811,7048513680,2316448272,12104572130,Individual Contributor,90669,12/23/2015,,,,1
5972537484,Sara-ann,Grigorushkin,Finance,Financial Planning,3031342969,2813354026,7504010968,12104572130,Individual Contributor,73719,1/27/2014,,,,1
5975355902,Borg,Venable,Sales,Account Management,5898696889,2305445429,390131335,12104572130,Individual Contributor,78698,2/11/2012,,,,1
5975865194,Lisbeth,Brimmicombe,Sales,Account Management,3877282292,1054097051,2169536929,12104572130,Individual Contributor,58002,4/18/2019,,,,1
5977311900,Courtney,Geffe,Operations,Logistics,4440178400,340589918,9452810041,12104572130,Individual Contributor,63105,8/29/2019,,,,1
5977987482,Harlin,Hamstead,Sales,Sales Operations,1054097051,4932459135,12104572130,,Team Lead,72151,11/15/2021,,,,1
5979792124,Kaspar,Mattecot,Procurement,Supply Chain,5845371494,9130671650,3570683418,12104572130,Individual Contributor,66585,2/6/2021,,,,1
5979897724,Vladamir,Mullen,Marketing,Public Relations,6637306671,3471383792,9743222543,12104572130,Individual Contributor,64936,1/3/2020,,,,1
5980149977,Francoise,Cowsby,HR,Recruiting,8855479112,302887809,12104572130,,Team Lead,86056,8/8/2019,,,,1
5982374754,Friederike,Goodday,Customer Service,Customer Support,1951175675,8237113481,9657388599,12104572130,Individual Contributor,59705,9/21/2013,,,,1
5983761069,Byrle,Rounsefull,Finance,Financial Planning,3947021486,9341365400,7504010968,12104572130,Individual Contributor,90838,9/4/2020,,,,1
5984062929,Deanne,Gioani,Sales,Business Development,4586655743,2188325953,12104572130,,Team Lead,85995,2/16/2021,,,,1
5986244693,Buckie,Neill,Operations,Project Management,9226251943,1697459633,9843016922,12104572130,Individual Contributor,68381,7/20/2013,,,,1
5989484952,Thedric,Laffranconi,Sales,Sales Operations,6343662129,3664844848,12104572130,,Team Lead,95502,1/20/2018,,,,1
5996672506,Stern,Meikle,Product Development,Product Management,2316448272,12104572130,,,Manager,103227,8/5/2012,,,,1
5997564308,Carlota,Somerled,Administration,Executive Assistants,4064122448,4609895564,3529946098,12104572130,Individual Contributor,59503,8/8/2021,9/29/2021,Voluntary,More flexible benefits,0
5997760928,Maressa,Endrizzi,Procurement,Vendor Management,7254128062,1183939979,584122183,12104572130,Individual Contributor,53595,11/3/2013,11/22/2015,Voluntary,Better salary,0
6000826916,Cicely,Brigg,Operations,Logistics,3376315418,3966372359,9843016922,12104572130,Individual Contributor,71155,11/21/2016,,,,1
6002149461,Caz,Huckle,Operations,Project Management,2350609054,8495424892,12104572130,,Team Lead,92415,11/23/2020,,,,1
6002694929,Maire,Witcomb,Sales,Business Development,4098218245,12104572130,,,Manager,84786,8/4/2021,,,,1
6006241344,Alysa,Chatelot,Procurement,Supply Chain,841351191,1183939979,4284772434,12104572130,Individual Contributor,71771,10/30/2017,,,,1
6006296776,Susanne,Snoday,Marketing,Advertising,2668671041,3471383792,9743222543,12104572130,Individual Contributor,72385,3/24/2012,,,,1
6010476544,Erv,Donohoe,Marketing,Public Relations,4092540016,12104572130,,,Manager,101016,12/30/2012,,,,1
6013966231,Penny,Burman,Sales,Business Development,3170674147,4052123241,5701309242,12104572130,Individual Contributor,83495,11/26/2021,,,,1
6017011278,Sherri,Rae,HR,Recruiting,630048313,4930496475,3315940256,12104572130,Individual Contributor,73682,10/12/2015,,,,1
6022803528,Hadleigh,Rosellini,Finance,Financial Planning,12104572130,,,,Director,76132,12/29/2013,,,,1
6024115407,Elane,Lamperti,Software,Technical Support,8385483807,5390863100,1091647106,12104572130,Individual Contributor,88411,6/5/2013,,,,1
6025159693,Delmor,Reyson,Finance,Financial Planning,3784100768,4860054560,8988913174,12104572130,Individual Contributor,89152,11/10/2021,,,,1
6026537819,Maggie,Eagles,Sales,Sales Operations,2984727603,6002694929,5701309242,12104572130,Individual Contributor,78959,5/16/2014,5/27/2015,Voluntary,Better salary,0
6028959206,Barron,Coldridge,Software,Technical Support,4502528035,1327507817,12104572130,,Team Lead,100515,12/26/2016,1/26/2019,Voluntary,Found a better opportunity,0
6030034132,Gracia,Stearns,Operations,Supply Chain,7626222393,7406542888,9452810041,12104572130,Individual Contributor,69719,2/11/2021,,,,1
6030473922,Karlan,Visco,HR,Training,2221255630,5940412697,12104572130,,Team Lead,74447,8/9/2017,,,,1
6031033932,Whitaker,Paulmann,Finance,Auditing,3947021486,2902943635,6022803528,12104572130,Individual Contributor,80458,2/21/2018,,,,1
6031372453,Cybill,Bendall,HR,Training,5221215448,1885370993,5940412697,12104572130,Individual Contributor,59890,5/9/2013,,,,1
6034283554,Isaac,Klaus,Software,QA,4657616823,9564800263,6372547560,12104572130,Individual Contributor,87418,10/30/2012,,,,1
6034515047,Stu,Fenty,Software,Software Development,1747471771,7297337598,6268712051,12104572130,Individual Contributor,102686,1/12/2014,,,,1
6035771817,Alyce,Megainey,Marketing,Public Relations,9374294983,2066534911,1949400041,12104572130,Individual Contributor,75142,10/2/2015,,,,1
6036094371,Jodie,Sperwell,Software,Technical Support,965981223,259741855,12104572130,,Team Lead,91573,7/30/2015,,,,1
6040757859,Gunther,Lukacs,Finance,Accounting,3073905311,8151517407,5312370235,12104572130,Individual Contributor,64754,5/6/2014,,,,1
6041892744,Leonhard,Southernwood,Sales,Account Management,3922225197,4566010041,2188325953,12104572130,Individual Contributor,64688,2/4/2018,,,,1
6043081030,Artur,Ralling,Finance,Accounting,8996729135,12104572130,,,Manager,68820,2/24/2016,,,,1
6043391293,Urbano,Wimes,R&D,Prototyping,7296779676,9562660050,3314524903,12104572130,Individual Contributor,67109,6/2/2020,,,,1
6045275944,Binni,Warlock,Finance,Auditing,1256124671,4077713505,6022803528,12104572130,Individual Contributor,72462,10/1/2017,,,,1
6053240288,Erik,Bizzey,Software,Technical Support,9617891304,5390863100,9368442131,12104572130,Individual Contributor,76407,1/5/2016,,,,1
6054796568,Lilith,Boak,HR,Recruiting,2874824995,12104572130,,,Manager,91886,10/13/2016,,,,1
6055017526,Chariot,Cobon,R&D,Prototyping,3878476132,5661678441,9928084959,12104572130,Individual Contributor,55126,11/20/2019,,,,1
6057314880,Mercy,Athelstan,Sales,Business Development,8983780137,3664844848,12104572130,,Team Lead,73273,1/20/2021,2/25/2021,Voluntary,Better salary,0
6057554866,Vasili,Mulles,Procurement,Procurement,5470393893,9130671650,822744718,12104572130,Individual Contributor,56519,9/19/2016,7/1/2019,Voluntary,More flexible benefits,0
6062356675,Eimile,Brittain,HR,Recruiting,1653689124,3613728055,8421163041,12104572130,Individual Contributor,75260,9/24/2013,,,,1
6062978725,Saundra,Cowing,R&D,Research,9834077650,574484177,9928084959,12104572130,Individual Contributor,86542,12/30/2014,,,,1
6064345413,Julius,Westgate,HR,Benefits,8377149542,12104572130,,,Manager,69828,9/3/2016,,,,1
6068408310,Ainslee,Jeanin,Software,Software Development,5912824385,8277660536,21007178,12104572130,Individual Contributor,103852,1/8/2020,,,,1
6070184130,Sabina,Risbrough,Marketing,Marketing Research,3894620932,3567515372,1949400041,12104572130,Individual Contributor,67100,2/12/2012,12/24/2013,Involuntary,Company restructuring,0
6070507973,Cloe,Tapp,Software,Software Development,2870084555,6268712051,12104572130,,Team Lead,115548,4/14/2016,,,,1
6074908055,Rickard,Jackalin,Software,Technical Support,3228223998,7941658615,21007178,12104572130,Individual Contributor,77026,11/7/2020,,,,1
6075391289,Adrienne,De Bruyne,Software,Technical Support,8710410726,5390863100,9368442131,12104572130,Individual Contributor,100589,1/12/2020,,,,1
6075544681,Jazmin,Castellucci,Administration,Facilities,6552319633,2749334301,3373364129,12104572130,Individual Contributor,49951,5/16/2019,,,,1
6077101779,Ed,Habard,Software,Software Development,3583023331,9798129566,3902693036,12104572130,Individual Contributor,87888,5/25/2012,,,,1
6079131815,Grove,Este,Software,QA,6505384746,1280971696,3159687889,12104572130,Individual Contributor,104378,5/29/2017,,,,1
6081083629,Yank,Paulin,Marketing,Public Relations,605118435,3567515372,4092540016,12104572130,Individual Contributor,81342,9/21/2017,9/28/2018,Involuntary,Termination for cause,0
6085326434,Mitchel,Hawtry,Software,Technical Support,4719965456,9798129566,1327507817,12104572130,Individual Contributor,78362,8/24/2020,,,,1
6086748203,Nadiya,Grishukov,Software,Technical Support,7069124836,315421483,21007178,12104572130,Individual Contributor,74045,4/4/2012,1/27/2014,Voluntary,Better salary,0
